اتحاد;nouns‎;(ittihād, ittehād) m (cइत्तिहाद)#unity, integration, harmony#union; alliance, unanimity#unification, reunification#accord, agreement, concordDeclensionEdit#Declension of اتحاد##singular#plural#direct#اتحاد‎ (ittihād)#اتحاد‎ (ittihād)#oblique#اتحاد‎ (ittihād)#اتحادوں‎ (ittihādõ)#vocative#اتحاد‎ (ittihād)#اتحادو‎ (ittihādo)#
اتحاد اسلامیت;nouns‎;Panislamism
اتر;nouns‎;(uttar) m (cउत्तर)#north (direction)#reply#answer
اتراہٹ;nouns‎;vainglory
اترن;nouns‎;wornhand me down
اتصال;nouns‎;(ittisāl) m#junction, juncture, adjacency
اتصال باہمی;nouns‎;interconnection
اتفاق;nouns‎;(ittifāq) m (cइत्तिफ़ाक़)#unity, union, accordance, agreement, concord, harmony, community#coincidence, accident chance, mischance, opportunity, venture
اتفاق رائے;nouns‎;accord, consensus
اتلاف;nouns‎;decay, loss, ruin
اتم روپ;nouns‎;imago
اتمام;nouns‎;(itmām) m#completion, perfection, termination
اتمام حجت;nouns‎;ultimatum
اتوار;nouns‎;Sunday, Synonyms: رویوار‎, یکشنبہ‎
اتکا;nouns‎;reliance
اتھاہ;nouns‎;unfathomable, bottomless, deep, abysmalabyss
اتھاہ خلیج;nouns‎;abyss
اتہاس;nouns‎;history
اتہام;nouns‎;imputation, charge
اتی بتی;nouns‎;hopscotch
اتیا چار;nouns‎;atrocity, excess, misdeed inflicted on someone, Synonyms: ظلم‎, زیادتی‎
اثاثہ;nouns‎;belonging
اثبات;nouns‎;(isbāt) m#attestation, ascertainment, proof, verificationDerived
اثباتی;nouns‎;affirmative, demonstrative
اثر;nouns‎;(asar) m (cअसर)#effect#influence, governance#sign, trace, mark#shadow#impress, impression#impact,  action
اثر مابعد;nouns‎;aftereffect
اثر کرنا;nouns‎;reactionimbue
اثنا;nouns‎;midst
اجارہ;nouns‎;holding
اجارہ دار;nouns‎;monopolist
اجارہ داری;nouns‎;monopoly
اجازت;nouns‎;permission, authorization, leave, clearance, license, consent, sanction, ‏وہ تمہیں اس کام کرنے کی اجازت نہیں دیں گے۔‎‎vo tumhẽ is kām karne kī ijāzat nahī̃ dẽ ge.They will not permit you to do such a thing., authority, jurisdiction
اجازت طبع;nouns‎;imprimatur
اجالا;nouns‎;light, glare, glory, sunshine, dawn, day-break
اجاگری;nouns‎;luminescence, lucidity, manifestation
اجتماع;nouns‎;(ijtemā) m#assemblage#convention, gathering
اجتناب;nouns‎;abstention, evasion, go by
اجداد;nouns‎;forefathers
اجر;nouns‎;(ajr) m#earning, meed, payment, wage, salary
اجرا;nouns‎;issue
اجرت;nouns‎;fee, remuneration, rent, tariff, wage, salary
اجرتی کام;nouns‎;job work
اجل;nouns‎;death, fate
اجلا;nouns‎;bright, shining, whitish, white, fair, neat, purelit
اجلائی;nouns‎;brightness, cleanness, whiteness
اجلاپن;nouns‎;neatnessbrightness, fairness, whiteness
اجلی بوا;nouns‎;washerwoman
اجمودا;nouns‎;parsley, a herb similar to anise
اجنبی;nouns‎;(ajnabī) m (cअजनबी)#stranger#foreigner
اجنبیت;nouns‎;unfamiliarity
اجوائن;nouns‎;anise
اجوائن کی شراب;nouns‎;anisette
اجڈ پن;nouns‎;gruffness
اجڑے بال;nouns‎;shag
اجگر;nouns‎;boa, python
اجیر;nouns‎;hireling, journeyman, labourer, underling
اجیر پن;nouns‎;tedium
اجیرن;nouns‎;boring, distasteful, hurtful, indigestible, irksome, monotonous, morbid, oppressive, outrageous, repellent, tiresome, tiring, unpalatable, unpleasant, unwholesomehumdrum, tedious, wearisome
احاطہ;nouns‎;bawn, enclosure, fence, limitation, mew, pale, parvis, sept, yard
احاطہ بندی;nouns‎;hedging, fencing
احباب;nouns‎;friends, companions
احتجاج;nouns‎;(ehtijāj) m (cएहतजाज)#protest
احتجاجاً چھوڑ کر چلے جانا;nouns‎;walkout
احتجاجی;nouns‎;protestor
احتراز;nouns‎;wafture, vibration
احتراز کنندہ;nouns‎;vibrator
احترام;nouns‎;(ehterām) m#respect, consideration, homage, honour, regardfulness, reverence, veneration
احتساب;nouns‎;(ehtesāb) m#accountability
احتلام;nouns‎;(ehtelām) m#wet dream
احتمال;nouns‎;(ehtemāl) m#possibility, probability, tolerance, verisimilitude, virtuality
احتمال وقوع;nouns‎;contingency
احتياج;nouns‎;(ihtiyāj) f#desideratum#lack, necessity, need
احتياط;nouns‎;(ihtiyāt) f#prudence#precaution, care, caution, wariness
احساس;nouns‎;(ehsās) m#consciousness, emotion, feeling, perception, realisation
احساس کمتری;nouns‎;inferiority complex
احسان;nouns‎;(ehsān) m (cएहसान) plural: احسانات‎#favour#kindness#gratitude#obligation#benevolence, goodwill, benefaction, beneficence, boon, good deed, goodnessDerived
احسان فراموشی;nouns‎;ingratitude
احسان مندی;nouns‎;indebtedness
احسن;nouns‎;(ahsan) m#ace
احشا;nouns‎;viscera
احمق;nouns‎;(ahmaq) m#bonehead, booby, donkey, goof, inane, jay, knucklehead, moron, numbskull, numskull, zany, zombie
احمقانہ بات;nouns‎;poppycock, foolish talk, nonsense
احوال;nouns‎;event, narrative, ongoing
اخبار;nouns‎;(axbār) m (plural اخبارات, cअख़बार)#plural of خبر‎#newspaper, gazette, journal
اخبار فروش;nouns‎;newsboy, newsman
اخبار نویس;nouns‎;journalist, newspaper writer
اخبار نویسی;nouns‎;journalism
اخبار والا;nouns‎;newspaper-seller
اخبارات;nouns‎;press
اخباری اجلاس;nouns‎;news conference
اخباری تھڑا;nouns‎;news stall, news stand
اخباری نامہ نگار;nouns‎;newspaperman
اخباری نمائندہ;nouns‎;newspaperman, reporter
اخباری کاغذ;nouns‎;newsprint
اخبوط;nouns‎;octopus
اختتام;nouns‎;completion, ending
اختتامی حصہ;nouns‎;last part
اختراع;nouns‎;(iḵtirā) f#invention, innovation, feigning, newness, novelty
اختصار;nouns‎;(iḵtesār) m#abbreviation, abridgement, shortness#brief, summary
اختلاط;nouns‎;(iḵtilāt) m#intercourse, mixture
اختلاط نسل;nouns‎;miscegenation, interracial marriage
اختلاف;nouns‎;(iḵtelāf) m#discord, clash, difference, disagreement, misunderstanding, quarrel, schism, variance, variation, disparity, diversity#dissent
اختلافی;nouns‎;varied
اختناق;nouns‎;choke
اختیار;nouns‎;(iḵteyār) m (cइख़्तियार)#power, authority, jurisdiction#choice, adoption, control, discretion, option#imprimaturDerived
اختیار دینا;nouns‎;licenseauthorise, empower
اختیار نامہ;nouns‎;warrant
اخذ;nouns‎;(axz) m#seizing, taking#something derived
اخراج;nouns‎;(iḵrāj) m#expulsion, efflux, relegation#ousting
اخروٹ;nouns‎;walnut
اخروٹ کا چھلکا;nouns‎;shuck
اخلاص;nouns‎;candour, love, purity, selflessness, sincerity
اخلاق;nouns‎;courtesy, morals, ethics, etiquette, manners, mores, scruple
اخلاقی تلقین;nouns‎;moralisation
اخلاقی لغزش;nouns‎;gaffe
اخلاقیت;nouns‎;moralism
اخوت;nouns‎;brotherhood
اخیر;nouns‎;(aḵīr) m#conclusion
ادا;nouns‎;(adā)#accomplished, fulfilled, paid, performed, carried outDerived
ادا کرنا;nouns‎;enactdo, pay, quit, utter
ادائی;nouns‎;ante, payment
ادائیگی;nouns‎;settlement, payment of debt
ادائیں;nouns‎;posturing, plural of coquetry
ادار;nouns‎;munificent, generous, liberal, noblemunificence, prodigality
ادارہ;nouns‎;academy, body, institute, institution, department, establishment, organisation
اداریہ;nouns‎;editorial
اداسی;nouns‎;sorrow, sadness, gloom, depression, dejection, discouragement, mourning, melancholia, despondency, boredom, nostalgia, doldrums, dourness, moodiness, sullenness
اداکار;nouns‎;actor, protagonist, thespian, mummer
اداکارہ;nouns‎;actress
اداکاری;nouns‎;acting
اداہرن;nouns‎;example
ادب;nouns‎;(adab) m (cअदब)#discipline#training#politeness#respect#courtesy#urbanity#etiquette#literatureSee alsoEdit#آداب‎ (ādāb)
ادب نا آشنائی;nouns‎;uncouthness
ادبی آدمی;nouns‎;literator
ادبی سرقہ;nouns‎;plagiarism
ادبی شہ پارہ;nouns‎;brainchild
ادبیات;nouns‎;(adbiyāt) f#literature
ادبیت;nouns‎;literacy
ادر;nouns‎;(udra) m (cउद्र)#otter
ادراک;nouns‎;insight, cognition, intuition, comprehension, grasp, nous, perception, perspicacity, understanding
ادراک شناسی;nouns‎;cognisance
ادرک;nouns‎;(green) ginger
ادل بدل;nouns‎;quid pro quo
ادلے کا بدلا;nouns‎;tit for tat
ادنیٰ;nouns‎;abject, cad, coarse, immaterial, inconsequential, inferior, little, low, menial, minor, picayune, regardless, slavish, trivial, underfoot, unimportant, vile, wormynothing, underdogunder
ادنیٰ انسان;nouns‎;(figuratively) reptile
ادنیٰ درجہ کا مطرب;nouns‎;hamfatter
ادنیٰ درجے کا مکان;nouns‎;kennel
ادنیٰ عہدے دار;nouns‎;underling
ادنیٰ چیزیں;nouns‎;trivia
ادھار;nouns‎;debt, loan
ادھر ادھر;nouns‎;among, intraipsingto and fro
ادھم;nouns‎;quarrel, blatancy, bluster, coil, hurlyburly, riot, row, rumpus, tumult, turmoil, uproar, wrangle, wrangling
ادھم مچانے والا;nouns‎;wrangler
ادھماس;nouns‎;leap month
ادھورا;nouns‎;incomplete, indistinct, partial, unaccomplished, uncompleted, unperfectmoiety
ادھورا پن;nouns‎;deficiency, lameness
ادھکار;nouns‎;right, authority, jurisdiction
ادھکاری;nouns‎;official, functionary
ادھیاپاک;nouns‎;(male) teacher
ادھیڑ بن;nouns‎;reverie
ادیب;nouns‎;literator, writer
اذن;nouns‎;(izn) m#permission#consent#allowance
اذیت;nouns‎;(aziyat) m#torture, agony, bane, harassment, sufferance, suffering, trouble, hot water
اذیت سے لطف اٹھانا;nouns‎;masochism
اذیت پہنچانے والا;nouns‎;harasser
ارادہ;nouns‎;intention, purpose, aim, object, desire, will, wish, dream, meaning, intent, intentness, volition, would
ارادہ کرنا;nouns‎;contemplate
ارادیت;nouns‎;voluntarism
اراضی;nouns‎;(arāzī) f#ground, land, terrain
اربند;nouns‎;lotus
ارتداد;nouns‎;(irtedād) m#recantation#renegation#withdrawal, apostasy, recession, retreat, revulsion
ارتعاش;nouns‎;(irteāś) m#tremor, vibrancy, vibrationDerived
ارتفاع;nouns‎;(irtefā) ?#altitude, height
ارتفاعی;nouns‎;vertical
ارتقا;nouns‎;(irteqā) m#headway, progress, evolution
ارتکاب;nouns‎;perpetration
ارتھ;nouns‎;meaning, sense, motive, reason, interest, profit, object, money, prosperity
اردلی;nouns‎;pursuivant, orderly
اردو;nouns‎;(urdū) f#army, army camp, camp, garrison
اردوے معلی کی زبان;nouns‎;(archaic) "language of the army camp"; the Urdu language
ارشاد;nouns‎;(iršād) m (plural ارشادات)#command, direction, order
ارشادات;nouns‎;utterance
ارض;nouns‎;(arz) f (cअर्ज़)#land, earth, region, territory
ارضی منظر;nouns‎;landscape
ارغوانی رنگ;nouns‎;violet
ارمان;nouns‎;(armān) m (cअरमान)#hope#wish#yearning#desire#keenness, longing
ارنڈ خربوزہ;nouns‎;papaya
اروی;nouns‎;arrowroot, dasheen, yam
ازار بند;nouns‎;drawstring
ازالہ سحر;nouns‎;disenchantment
ازحد خوشی;nouns‎;bliss
ازدواج;nouns‎;(izdivāj) m (cइज़्दिवाज)#marriage#wedding
ازدواج باہمی;nouns‎;intermarriage
ازروئے;nouns‎;by virtue of
ازسرنو;nouns‎;all over againafreshdecapo
ازسرنو تنظیم;nouns‎;reorganisation
ازل;nouns‎;eternity
اساتذہ;nouns‎;plural of استاد‎
اساس;nouns‎;(asās) f (cअसास)#foundation, ground, basis, furniture#alkali
اساطیر;nouns‎;(asātīr) ?#myth, mythology
اسامی;nouns‎;incumbency, agriculturist, farmer
اسباب;nouns‎;causes, means, motives, appliance, materiel
اسبغول;nouns‎;(isabġol, isbaġol) m (cइसबग़ोल)#psylliumDescendantsEdit#→ Arabic: إِسْبَغُول‎ (ʾisbaḡōl).mw-parser-output .desc-arr[title]{cursor:help}.mw-parser-output .desc-arr[title="uncertain"]{font-size:.7em;vertical-align:super}#→ English: ispaghula, ispaghul, isabgol, spogel#→ French: ispaghul#→ Italian: ispaghul#→ Russian: исфа́гула (isfágula)
استاد;nouns‎;(ustād) m (plural اساتذہ, cउस्ताद)#professor#teacher, tutor#expert, masterDescendantsEdit#→ English: ustad
استاد فنکار;nouns‎;old master
استادی;nouns‎;knack, masterliness, mastership
استانی;nouns‎;a female teacher, matron
استبداد;nouns‎;despotism
استبدادیت;nouns‎;autarchy, authoritarianism
استثنیٰ;nouns‎;exception, privilege
استحکام;nouns‎;invincibility, stabilisation, stability
استدلال;nouns‎;(istedlāl) m#demonstration, reasoning, justification, induction, debate, inference
استر;nouns‎;(astar) m#wigan
استراحت;nouns‎;(isterāhat) f#rest, relaxation
استری;nouns‎;iron
استری دھن;nouns‎;dower, dowry, jointure
استعارہ;nouns‎;borrowing (an instance of borrowing something), metaphor, trope
استعداد;nouns‎;(istedād) f#knack, talent, skill#aptitude
استعفا;nouns‎;resignation
استعمال;nouns‎;(iste'māl) m (cइस्तेमाल)#use, usage, utilisation, employmentDerived
استعمال کرنے والا;nouns‎;user, consumer
استغاثہ;nouns‎;indictment, prosecution
استغراق;nouns‎;rumination
استفسار;nouns‎;(istefsār) m#question, query, inquiry
استفسار نامہ;nouns‎;questionnaire
استفہام;nouns‎;query
استقامت;nouns‎;(isteqāmat) f#adherence, rectitude, uprightness
استقبال;nouns‎;(istiqbāl) m (cइस्तक़बाल)#welcome, hail, reception
استقلال;nouns‎;(isteqlāl) m#independence, independency, determination, firmness, resolution
استنباط;nouns‎;elicitation
استواری;nouns‎;compactnessconsistency, firmness, straightness, strength, adherence, permanence
استھ;nouns‎;bone
استھالی;nouns‎;chorus
استہزا;nouns‎;irony, sarcasm, jape
اسد;nouns‎;lion
اسراع;nouns‎;acceleration
اسراف;nouns‎;wastesplurge, squander, expensiveness, extravagance
اسطوخودوس;nouns‎;French lavender, sticados, Lavandula stœchas.
اسفار;nouns‎;travels
اسفنج;nouns‎;(isfanj) m (cइस्फ़ंज)#sponge#a yeast dumpling.
اسقاط;nouns‎;causing to fall, dropping or casting her young (an animal), miscarrying, miscarriage, procuring an abortion, nullification
اسقاط حمل;nouns‎;abortion, miscarriage
اسقام;nouns‎;defects, evils, weaknesses
اسلام;nouns‎;(islām) m (cइस्लाम)#Islam
اسلامیت;nouns‎;Islamism, Islamic religious studies, Islamiat
اسلحہ;nouns‎;arm, firearms, ammunition, weapon
اسلحہ خانہ;nouns‎;arsenal
اسلحہ سازی;nouns‎;weaponry
اسلوب;nouns‎;(aslōb) m#high fashion, guise, manner, routine, style
اسم;nouns‎;(ism) m (cइस्म)#name, appellation, designation#(grammar) noun, substantive
اسم بندی;nouns‎;nomenclature
اسم عدد;nouns‎;numeral
اسم مصدر;nouns‎;gerund
اسنان;nouns‎;bath, bathing, ablution
اسود;nouns‎;(aswad) ?#Negro
اسٹوپا;nouns‎;(Buddhism) a stupa
اسٹیشن;nouns‎;station, stop
اسپ;nouns‎;(asp) m#horse
اسپ تازی;nouns‎;saluki, a breed of dog
اسپات;nouns‎;steel
اسپتال;nouns‎;(aspatāl) m (cअस्पताल)#hospital
اسپغول;nouns‎;(ispagol) m (cइस्पगोल)#Alternative form of اسبغول‎ (isbagol, isabgol, “psyllium”)
اسہال;nouns‎;diarrhoea, catharsis
اسیر;nouns‎;(asīr) m (cअसीर)#captive, prisoner
اسیری;nouns‎;captivity, capture
اشا;nouns‎;dawn, daybreak, sunrise, morning, cockcrow
اشارات;nouns‎;notations
اشاره;nouns‎;(iśārā) m (cइशारा)#sign, gesture, hint, signal
اشارہ;nouns‎;sign, signal, symbol, connotation, gesture, hint, hunch, implication, indication, inkling, innuendo, insinuation, warning, allusion, beck, gest, mention, quote, reference, twinkle, waftage, watchword, wink, wrinkle
اشارہ گر;nouns‎;pointer
اشاریہ;nouns‎;index
اشاعت;nouns‎;issue, propagation
اشبھ;nouns‎;bad; inauspicious, evilbad; evil
اشتباہ;nouns‎;doubt, doubtfulness, suspicion, suspiciousness, ambiguity, scruple, uncertainty
اشتراک;nouns‎;participationcommunion, subscription
اشتراک خون;nouns‎;kinship
اشتراکی;nouns‎;Communist
اشتراکیت;nouns‎;socialism, Communism
اشتعال;nouns‎;combustion, infuriation, agitation, ignition, provocation
اشتقاق;nouns‎;(iśtiqāq) m (cइश्तिक़ाक़)#etymology, derivation
اشتہا;nouns‎;lust, appetite, craving, hunger
اشتہار;nouns‎;advertisement, notification, poster, renown, reputation
اشتہار بازی;nouns‎;advertising
اشتیاق;nouns‎;(ištiyāq) m (cइशतियाक़)#ardent desire, desire, craving, longing#zeal
اشر;nouns‎;(aśru) m (cअश्रु)#tearRelated
اشراف;nouns‎;noblesse
اشراق;nouns‎;orientdawn, daybreak, lustre
اشفاق;nouns‎;compassion, favours
اشنیش;nouns‎;turban
اشک;nouns‎;(ašk) m#tears
اشکال بین;nouns‎;kaleidoscope
اصحاب;nouns‎;masters, lords
اصرار;nouns‎;insistence, obduracy, obstinacy, persistence
اصطباغ;nouns‎;(Christianity) the baptism, Synonym: بپتسمہ‎ (baptisma)
اصطبل;nouns‎;(astabal) m (cअस्तबल)#stable, mew, stall
اصطلاح;nouns‎;(istilāh) f#idiom, term, vocable
اصطلاح پیشہ وران;nouns‎;jargon
اصطلاحی;nouns‎;technicalidiomatic
اصل;nouns‎;(asl) f (cअसल)#bottom#foundation, base#origin, source#element#essence#principle#reality#fact#truth, true#hypostasis, germ, lineage, quid, root, rudiment#stockRelated
اصل جیسا;nouns‎;verisimilitude
اصل سے کم اندازہ;nouns‎;underestimation
اصل پٹی;nouns‎;invoice
اصلاح;nouns‎;improvement, atonement, correction, emendation, modification, reform
اصلاح پسندی;nouns‎;reformism
اصلاح کن;nouns‎;corrective
اصلاحیت;nouns‎;meliorism
اصلی;nouns‎;(aslī) ?#actual, primitiveRelated
اصلی جنگل;nouns‎;primeval forest
اصلیت;nouns‎;genuineness, originality, quiddity
اصلیت سے مشابہت;nouns‎;verisimilitude
اصول;nouns‎;plural of اصل‎, principles, maxim, law, mot, motto, rule
اصول عقائد;nouns‎;dogma
اصول قانون;nouns‎;jurisprudence
اصول مہارت;nouns‎;technique
اصولی قول;nouns‎;watchword
اضافہ;nouns‎;increase, addition, surplus, annexation, affix, augment, increment, addendum, appendage, (grammar) the ezafe, a Persian grammatical construct
اضافی;nouns‎;additional, odd, adventitious, prostheticpossessivelysupplementary
اضافی نام;nouns‎;kenning
اضافی وصف;nouns‎;quality
اضافیت;nouns‎;relativeness, relativity
اضطراب;nouns‎;(iztirāb) m#inquietude, seethe#anxiety, perturbation, restlessness, turmoil, uneasiness, worriment
اضطراب شدید;nouns‎;jactation, jactitation
اضطرار;nouns‎;(iztirār) m#impulsion#constraint, helplessness
اطاعت;nouns‎;obeisance, devotion, subjugation, fealty, loyalty, obedience, submission
اطاق;nouns‎;(otāq) ?#apartment
اطراف;nouns‎;vicinity
اطفال;nouns‎;children, offspring, spawn
اطلاع;nouns‎;(ittelā) f (cइत्तेला)#notice#knowledge, information, news#‏اطلاع ملنا‎ ― ittelā milnā ― to receive a notice/information
اطلاع دینے والا;nouns‎;notifier, informer
اطلاع نامہ;nouns‎;monition, newsletter, notice
اطلاع وفات;nouns‎;necrology, an obituary
اطلس;nouns‎;satin
اطمینان;nouns‎;(itmenān) m (cइत्मीनान)#trust, confidence, reliance#contentment, quiescence, satisfaction, tranquillity
اطوار;nouns‎;mores, manners, styles
اظہار;nouns‎;indication, declaration, disclosure, manifestation, proclamation, revelation, statement, testimony, vent
اظہار جذبات;nouns‎;outpouring
افزائش;nouns‎;augmentation, ‏افزائشِ حسن‎ ― afzāiś-e-husn ― beautification (literally, “augmentation of beauty”), increase, ‏افزائشِ نسل‎ ― afzāiś-e-nasl ― breeding (literally, “increase of species”), growth, addition
افسانہ;nouns‎;tale, story, fable
افسوس;nouns‎;(afsos) m (cअफ़्सोस)#sorrow#regret#pity
افغان;nouns‎;(afġān) m (cअफ़्ग़ान)#Afghan#PashtunRelated
افق;nouns‎;(āfaq) m (cआफ़क़)#horizon
